Date,Max_Temp,Min_Temp,Rainfall,Variety,Blight_Risk,Resistance_Level,Marketable_Yield_t_ha,Fungicide_Apps,Environmental_Impact,Variety_Notes,Month,Average_Humidity_2019 (%),High_Humidity_Season,Humidity_Above_80%,Planting_Season,Planting_Months
2014-01-09,18.0,7.8,4.5,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-10,16.7,8.1,7.8,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-11,17.0,8.2,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-12,18.4,6.8,8.9,CIP Matilde,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-13,19.2,8.2,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",January,78.55,True,False,other,['Not Planting Season']
2014-01-14,21.0,8.2,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-15,17.2,6.4,16.6,INIA-302 Amarilis,Medium,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",January,78.55,True,False,other,['Not Planting Season']
2014-01-16,15.2,6.8,12.2,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-17,16.2,6.6,1.2,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-18,15.6,6.7,0.6,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-19,19.2,7.2,10.4,INIA-302 Amarilis,Medium,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",January,78.55,True,False,other,['Not Planting Season']
2014-01-20,16.4,6.8,10.2,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-21,19.4,6.2,2.5,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-22,18.2,7.2,3.4,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-23,18.6,7.4,1.9,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-24,19.8,7.4,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-25,21.6,5.2,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-26,20.0,3.4,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",January,78.55,True,False,other,['Not Planting Season']
2014-01-27,19.8,6.8,1.7,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-28,20.6,7.5,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-29,18.6,8.0,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-30,19.6,6.8,4.5,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-01-31,17.4,6.9,8.2,CIP Matilde,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",January,78.55,True,False,other,['Not Planting Season']
2014-02-01,17.4,7.6,6.8,CIP Matilde,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-02,18.4,7.4,6.9,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-03,20.4,6.2,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-04,19.2,4.6,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-05,20.4,6.4,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-06,17.4,7.2,16.1,Poccoya,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-07,17.0,6.4,2.4,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-08,17.6,7.0,4.4,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-09,20.0,7.6,8.9,INIA-302 Amarilis,Medium,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",February,84.46,True,True,other,['Not Planting Season']
2014-02-10,17.6,7.8,1.5,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-11,18.2,7.4,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-12,18.6,7.6,4.5,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-13,17.8,8.2,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-14,18.2,8.4,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-15,18.4,8.2,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-16,18.6,7.2,8.9,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-17,19.2,8.0,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-18,19.8,7.8,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",February,84.46,True,True,other,['Not Planting Season']
2014-02-19,20.4,7.8,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-20,16.8,7.2,2.5,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-21,18.8,7.8,2.5,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-22,18.2,8.4,7.6,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-23,17.2,7.8,4.8,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-24,15.2,7.8,8.2,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-25,16.7,6.4,4.6,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-26,18.8,6.8,2.8,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-27,19.3,4.8,1.2,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-02-28,18.7,4.1,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",February,84.46,True,True,other,['Not Planting Season']
2014-03-01,20.2,8.7,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-02,17.8,4.9,8.8,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-03,21.8,3.4,12.9,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-04,18.6,7.4,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",March,79.52,True,False,other,['Not Planting Season']
2014-03-05,17.2,6.2,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-06,19.9,7.2,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-07,20.4,8.2,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-08,18.2,7.5,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-09,16.8,6.4,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-10,19.4,7.2,19.1,CIP Matilde,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-11,19.4,6.5,1.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-12,17.6,7.6,16.7,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-13,16.8,7.8,14.5,INIA-302 Amarilis,Medium,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",March,79.52,True,False,other,['Not Planting Season']
2014-03-14,17.6,7.0,4.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-15,15.4,7.6,2.5,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-16,19.2,8.0,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",March,79.52,True,False,other,['Not Planting Season']
2014-03-17,17.6,7.4,17.6,Poccoya,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-18,16.5,6.3,11.9,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-19,16.8,6.5,6.5,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-20,19.8,6.2,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",March,79.52,True,False,other,['Not Planting Season']
2014-03-21,19.4,6.2,8.3,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-22,18.6,6.8,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-23,17.9,6.7,12.7,INIA-302 Amarilis,Medium,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",March,79.52,True,False,other,['Not Planting Season']
2014-03-24,19.2,5.8,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-25,19.8,8.1,15.2,INIA-303 Canchan,Medium,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-26,17.8,7.6,20.2,INIA-321 Kawsay,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-27,18.0,6.2,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-28,21.3,7.1,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-29,20.6,5.0,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-30,20.4,8.8,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-03-31,18.4,6.9,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",March,79.52,True,False,other,['Not Planting Season']
2014-04-01,17.4,7.6,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",April,77.03,False,False,other,['Not Planting Season']
2014-04-02,18.1,7.8,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-03,18.2,7.1,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-04,18.2,7.4,4.8,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-05,17.8,7.2,3.6,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-06,17.5,5.2,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-07,18.8,7.2,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-08,19.0,7.6,4.2,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-09,17.8,8.2,7.0,Poccoya,Medium,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-10,20.2,8.4,3.6,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-11,19.2,7.0,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-12,20.2,8.2,0.0,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-13,17.2,4.7,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-14,16.4,7.8,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-15,19.2,6.2,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-16,19.6,6.6,0.0,INIA-303 Canchan,Low,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-17,19.6,7.0,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-18,20.0,7.0,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",April,77.03,False,False,other,['Not Planting Season']
2014-04-19,20.2,7.4,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-20,19.0,7.8,5.1,INIA-303 Canchan,Medium,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-21,20.2,5.3,3.2,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",April,77.03,False,False,other,['Not Planting Season']
2014-04-22,20.0,4.9,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-23,20.2,5.6,3.6,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-24,18.2,7.2,0.0,CIP Matilde,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-25,18.0,7.2,7.9,Yungay,Medium,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-26,19.2,7.8,1.3,INIA-321 Kawsay,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-27,19.8,5.4,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",April,77.03,False,False,other,['Not Planting Season']
2014-04-28,20.2,6.4,0.0,Poccoya,Low,High,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-29,18.4,5.8,5.1,INIA-303 Canchan,Medium,Moderately Resistant,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-04-30,19.2,5.1,0.0,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",April,77.03,False,False,other,['Not Planting Season']
2014-05-01,20.4,4.3,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",May,73.32,False,False,coastal,"['May', 'June', 'July']"
2014-05-02,19.8,7.2,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",May,73.32,False,False,coastal,"['May', 'June', 'July']"
2014-05-03,19.0,5.8,0.0,INIA-302 Amarilis,Low,Moderately Susceptible,27.2,6.0,High,"Commonly grown, higher EIR",May,73.32,False,False,coastal,"['May', 'June', 'July']"
2014-05-04,20.4,6.2,1.5,Yungay,Low,Moderately Susceptible,25.1,7.0,High,"Widespread, moderate resistance",May,73.32,False,False,coastal,"['May', 'June', 'July']"
